seed,arm,inventory_sigma,max_drawdown,fills,final_pnl,t_stat,max_abs_inventory,quote_crossings
317,skew_only,36.269486403862956,-3367.678033462056,533.0,-890.8550256957575,-0.35649227511556686,100.0,0.0
317,as,31.18138617829554,-5978.154387502565,332.0,-3103.7146471175147,-0.6584836691023555,100.0,0.0
318,fixed,46.18482780091315,-5349.51592251856,568.0,-3123.668702597215,-1.0043948513929506,100.0,0.0
318,spread_matched,32.15207798883301,-6592.0833037061075,329.0,-3364.607109491369,-0.9322764301546762,100.0,0.0
318,skew_only,42.49998569411524,-4007.4920112716413,576.0,-2453.4180688355336,-1.0135153893725686,100.0,0.0
318,as,33.161899824949714,-5799.314111153719,351.0,-2831.1147704172286,-0.85495747968822,100.0,0.0
319,fixed,56.504307579157185,-35003.75585145828,513.0,-11895.831972277134,-0.6525276880676903,100.0,0.0
319,spread_matched,59.13856944499081,-37333.061430137896,290.0,5174.233278530872,0.223897902031853,100.0,0.0
319,skew_only,53.558764726233186,-36733.29213719447,516.0,-17353.891771152383,-1.0560644511719308,100.0,0.0
319,as,52.28577898434717,-33847.717476709135,299.0,-6814.314799569953,-0.3509219352219482,100.0,0.0
320,fixed,42.71549834661887,-56029.81417304609,547.0,-5160.609262336026,-0.12138993058875355,100.0,0.0
320,spread_matched,28.01939499703732,-57041.87670355903,343.0,-27417.805584766807,-0.7541511660735892,100.0,0.0
320,skew_only,42.39681534030593,-47814.058595940296,555.0,-9208.359873590485,-0.26612874712096773,100.0,0.0
320,as,28.031690566214518,-46632.79192787472,355.0,-32122.595069494062,-1.2226688010080182,100.0,0.0
321,fixed,43.13242821822115,-64637.57068488773,595.0,-34165.6144564378,-1.1929283077611597,100.0,0.0
321,spread_matched,44.629110454948574,-86455.88721641422,363.0,-18988.23214777941,-0.5150530481465804,100.0,0.0
321,skew_only,39.899290206719215,-52028.04837603702,606.0,-29681.880475014543,-1.2267287196699141,100.0,0.0
321,as,36.97509528047223,-48701.23260538257,371.0,-20120.327291799073,-1.1032503606624227,100.0,0.0
322,fixed,62.93884484958395,-25583.26431830919,570.0,36863.73144145944,0.926934486231399,100.0,0.0
322,spread_matched,33.58014889782355,-39796.35980324639,376.0,-3244.2532906834076,-0.08890053204545861,100.0,0.0
322,skew_only,47.70565232758064,-22541.17771779123,590.0,23367.36182188921,0.7358749455857638,100.0,0.0
322,as,34.31694531860317,-39315.89402790534,386.0,-6543.830134096497,-0.197721601794057,100.0,0.0
323,fixed,49.84348935417745,-25746.96562194453,577.0,-20711.386153802494,-0.7765746280056599,100.0,0.0
323,spread_matched,45.44266889169253,-21726.60860475423,336.0,2059.88585565191,0.09786315930980889,100.0,0.0
323,skew_only,38.47880870037429,-29820.781138196926,573.0,-21750.758171199748,-1.1591813203530608,100.0,0.0
323,as,37.24682803944519,-29908.450702718343,342.0,-10768.655101727525,-0.5121597797334564,100.0,0.0
324,fixed,50.034784610308854,-155078.24855931196,512.0,-31113.14180363952,-0.3278518006969572,100.0,0.0
324,spread_matched,29.674776477675447,-59857.52997200049,318.0,54094.99703713386,0.741426443474476,100.0,0.0
324,skew_only,48.22742762163456,-161811.07883401334,548.0,-64226.20431283362,-0.7119663608105306,100.0,0.0
324,as,31.26242522582021,-49396.2011837674,335.0,30823.55759262252,0.5237526701974254,100.0,0.0
325,fixed,33.57174691611981,-28236.636436054137,543.0,-9413.939857267529,-0.5463707836885453,100.0,0.0
325,spread_matched,42.82774790950372,-14997.338298894014,350.0,693.5881571629666,0.06519424996707096,100.0,0.0
325,skew_only,31.263554484415234,-26093.496859596056,560.0,-9388.467935910625,-0.5993404414245219,100.0,0.0
325,as,39.17930779123082,-16236.366742721746,356.0,-921.5735306020126,-0.0903468646436031,100.0,0.0
326,fixed,46.54184344221875,-5240.227340242973,559.0,11278.796109203604,1.3424897520810803,100.0,0.0
326,spread_matched,51.181120728252914,-10237.072667691751,354.0,11178.62577418949,0.9243722160683692,100.0,0.0
326,skew_only,46.643830020700484,-5480.611526555468,565.0,12244.381504970954,1.4686085839024818,100.0,0.0
326,as,46.129060515037594,-7576.321824264092,356.0,12372.666262212626,1.3049764517023228,100.0,0.0
327,fixed,58.31451166733714,-14453.406260341158,524.0,2793.449114668455,0.20902110716059466,100.0,0.0
327,spread_matched,51.55271631058833,-14741.141475207125,343.0,-1109.6989314094176,-0.08700673682612026,100.0,0.0
327,skew_only,47.80708027060427,-11627.042979819087,556.0,4010.8060721691913,0.3688226636321686,100.0,0.0
327,as,42.61970769491503,-12988.659095120547,345.0,-1930.2536497874862,-0.17539091024277176,100.0,0.0
328,fixed,49.1187230697216,-13158.545621111092,588.0,-3880.309390590762,-0.5284460522930641,100.0,0.0
328,spread_matched,41.931554216365505,-9670.791012187728,346.0,-10.245288117662994,-0.0016674957873193702,100.0,0.0
328,skew_only,41.367237169044785,-7831.922285570605,596.0,22.299339875618216,0.0037966332450461585,100.0,0.0
328,as,44.87945274844603,-11173.63505022072,351.0,-1510.713606049011,-0.23966626036186842,100.0,0.0
329,fixed,58.34087387072635,-11003.884450913789,576.0,-2833.005171659236,-0.24071556444606249,100.0,0.0
329,spread_matched,49.601086429633774,-10051.307949727467,396.0,-3331.4258454258907,-0.3729905610420357,100.0,0.0
329,skew_only,54.767285855700386,-10580.744748215799,590.0,-3484.736326297866,-0.3177316486871931,100.0,0.0
329,as,49.06842389969338,-9299.011134328088,402.0,-756.4624395977897,-0.08637904550231895,100.0,0.0
330,fixed,42.32444200459115,-45375.74142524261,544.0,455.4862291271604,0.011921762587546654,100.0,0.0
330,spread_matched,29.35161935907455,-39054.37602215608,333.0,9021.635942248036,0.23701619999157547,100.0,0.0
330,skew_only,45.67516803472101,-40041.25560264229,562.0,-0.7500093705464081,-2.5150166361264237e-05,100.0,0.0
330,as,36.17846873487047,-28530.61863687339,344.0,-833.6644820235164,-0.03539650503304342,100.0,0.0
331,fixed,38.27795395524688,-1505.336901799329,608.0,-271.5775648263408,-0.16411106491748148,100.0,0.0
331,spread_matched,36.282425277260614,-2432.6745842223704,365.0,-658.244497348722,-0.32315492123010436,100.0,0.0
331,skew_only,36.82628625044888,-1746.6000537682594,624.0,210.34657860746083,0.138704223083599,100.0,0.0
331,as,36.08388713816736,-2189.0948234760745,377.0,-538.8728690654046,-0.34724603161290396,100.0,0.0
332,fixed,66.04064293296969,-10599.134417380803,574.0,3877.530808019342,0.42261470739147633,100.0,0.0
332,spread_matched,59.62247733866818,-9225.368346086922,366.0,2414.310343787421,0.27271043476169526,100.0,0.0
332,skew_only,60.684929850828695,-8944.348397514492,586.0,6705.221781416837,0.8521873161985904,100.0,0.0
332,as,58.31512448756325,-9009.337654684698,374.0,3924.7385749842542,0.47339020471390814,100.0,0.0
333,fixed,52.80150542361458,-12324.409312942918,564.0,2312.871222452023,0.17975247535691474,100.0,0.0
333,spread_matched,51.401059561063526,-18476.86872334832,362.0,-3320.491300586368,-0.26863361609139824,100.0,0.0
333,skew_only,49.36272843958283,-11185.73939645678,588.0,66.68233604602415,0.006239409420823079,100.0,0.0
333,as,46.24318846057222,-16698.189607761513,370.0,-2911.928047911474,-0.23662931406323334,100.0,0.0
334,fixed,50.75369290997454,-28559.213951189922,551.0,22923.297739272886,1.0490739935156173,100.0,0.0
334,spread_matched,57.41214184299346,-26293.703479116935,357.0,15922.10283967903,0.6170145870411076,100.0,0.0
334,skew_only,50.58754119345988,-29723.48864370119,557.0,18394.64838541563,0.8514778854630204,100.0,0.0
334,as,55.754704734219516,-26733.000074736497,363.0,10519.667905472475,0.4621882867308123,100.0,0.0
335,fixed,42.00889044000091,-18277.78623356978,564.0,-6793.195100976701,-0.6073931900066494,100.0,0.0
335,spread_matched,26.435143256657415,-15940.566316778393,355.0,940.7974255711742,0.09713833712916864,90.0,0.0
335,skew_only,46.63079745189867,-17260.309628987277,570.0,-10549.54829483035,-1.0752026583041179,100.0,0.0
335,as,26.115563769522574,-4556.493324710957,359.0,4159.394224620061,0.6422150729721606,60.0,0.0
336,fixed,45.73157525167923,-2241.7669645633096,554.0,-338.30137552648205,-0.31090030664303553,100.0,0.0
336,spread_matched,28.52400348829035,-1616.3516195294123,371.0,702.1394408761104,0.7390650990998172,80.0,0.0
336,skew_only,38.02288805443374,-2254.02675848333,560.0,-222.73559702883924,-0.21320640108938563,100.0,0.0
336,as,30.272403257752757,-1405.6534024243433,373.0,1526.4640608040247,1.3864752170049222,90.0,0.0
337,fixed,52.83197834645225,-23213.352662266392,550.0,-13507.54383923102,-1.3743919036586536,100.0,0.0
337,spread_matched,32.33229809339262,-25454.761069953136,324.0,-8045.05514828835,-0.5735269212422931,100.0,0.0
337,skew_only,48.834456646920934,-17066.322695764775,556.0,-9227.723085320733,-1.1671436124395538,100.0,0.0
337,as,33.616185089923576,-24160.94603674331,338.0,-12452.458199722694,-1.1090690335156228,100.0,0.0
338,fixed,62.824467836982116,-19395.2747046245,551.0,-16725.604730092185,-1.487407917437932,100.0,0.0
338,spread_matched,56.55755578169906,-17528.256295263265,359.0,-8146.27778948113,-0.6740948852962976,100.0,0.0
338,skew_only,53.81352572541591,-18126.07361942574,581.0,-14769.66000042445,-1.503385440587163,100.0,0.0
338,as,53.555644893885834,-14967.095899540729,365.0,-9736.407832512048,-0.9539302515679745,100.0,0.0
339,fixed,52.88082615655697,-2833.784943348959,564.0,-2010.838687481201,-1.3868595236430064,100.0,0.0
339,spread_matched,34.40232550279123,-698.0114928008927,366.0,2406.4352479933,1.6714821563861628,100.0,0.0
339,skew_only,40.002748655561156,-1704.8134326530703,579.0,-977.1622332784859,-0.9487945873929527,90.0,0.0
339,as,30.155734960368648,-651.6214126430289,364.0,1614.6090297486815,1.3710845012663841,80.0,0.0
340,fixed,44.93345746768214,-6462.230212350815,550.0,12864.230248741807,1.4844203953874884,100.0,0.0
340,spread_matched,51.79010619799886,-8426.983454531404,351.0,1605.859930010649,0.21450459627792054,100.0,0.0
340,skew_only,46.419758196268106,-4782.728859697761,568.0,11497.849251050922,1.4442316577202585,100.0,0.0
340,as,44.8580516629958,-8651.350032086782,358.0,94.03526234693527,0.013683920745766753,100.0,0.0
341,fixed,47.19487462638289,-139420.06973177256,561.0,149521.20597245722,0.8431477629453017,100.0,0.0
341,spread_matched,29.882576712860622,-178371.08318297876,332.0,138427.2830966518,0.6553516060173252,100.0,0.0
341,skew_only,45.1443459914971,-133104.3043298968,573.0,145438.4291447515,0.8363037804724903,100.0,0.0
341,as,34.95809325463847,-178371.23459457877,352.0,93197.70313654045,0.45083891461439257,100.0,0.0
342,fixed,49.20722999722703,-21536.614030894427,594.0,14597.325616339996,0.6105412375588875,100.0,0.0
342,spread_matched,31.314443552456748,-40999.52976649928,356.0,974.7229628520417,0.024400493657210566,100.0,0.0
342,skew_only,44.6176341371884,-17609.266525660583,609.0,13601.009018280947,0.6002994442898043,100.0,0.0
342,as,34.0635169059215,-32024.121288333186,370.0,3570.540987578877,0.10965082169440231,100.0,0.0
343,fixed,40.95963758384588,-13257.342310533917,489.0,-7569.861673593924,-0.7599735985549196,100.0,0.0
343,spread_matched,38.608991582272644,-10792.72559766595,302.0,-2978.8731793103007,-0.30331169520149837,100.0,0.0
343,skew_only,37.85022746298891,-10719.906669441327,501.0,-5086.810146072561,-0.5716093014604181,100.0,0.0
343,as,34.758454381632106,-9432.26701121444,315.0,-1487.7097245909358,-0.17686978153782035,100.0,0.0
344,fixed,56.18877246390065,-54284.25764218168,561.0,-27029.071567886607,-1.0753742969623676,100.0,0.0
344,spread_matched,40.25352650389777,-24943.185969921353,348.0,-19780.231584781413,-1.2139217316961421,100.0,0.0
344,skew_only,51.94300257012488,-44154.81005389607,570.0,-17374.75215206197,-0.7546898817802713,100.0,0.0
344,as,39.745830422825485,-24828.180627806123,354.0,-17218.501536909454,-1.0535324961008763,100.0,0.0
345,fixed,49.192947421353,-8145.583611452916,545.0,-190.8024112302316,-0.029896619166312855,100.0,0.0
345,spread_matched,59.43587465495902,-8211.353683226878,331.0,-2730.164372409691,-0.46416536813682263,100.0,0.0
345,skew_only,49.77116719547574,-6835.7024887269,559.0,-2479.3046005498522,-0.5307580670783406,100.0,0.0
345,as,49.927004626754844,-6840.445764513591,327.0,-4132.019204731837,-0.9775616365785905,100.0,0.0
346,fixed,66.48666656556034,-3893.1799494879274,537.0,-2452.5984210958363,-0.9242895354503049,100.0,0.0
346,spread_matched,53.823969233047094,-3668.761298290464,354.0,-2207.651729327105,-0.8849452954524669,100.0,0.0
346,skew_only,59.92666531686875,-3178.4461949463584,563.0,-2425.512244170157,-1.0455610651471763,100.0,0.0
346,as,52.66744488771028,-2284.415544832417,366.0,-1128.0747754001804,-0.548155924033021,100.0,0.0
347,fixed,24.49304913643869,-50563.1735070777,528.0,970.0258537863301,0.027437503466656184,100.0,0.0
347,spread_matched,28.115142112392036,-55337.583554680255,315.0,-7985.857853343763,-0.21496384882956163,100.0,0.0
347,skew_only,28.106141659786744,-36937.90260373021,568.0,6844.682093570831,0.23978588320593994,100.0,0.0
347,as,28.245087909227685,-45444.254311651435,343.0,443.40151229130606,0.013812994959679895,100.0,0.0
348,fixed,54.35029994397455,-40580.92597477409,558.0,25516.07169996034,0.45313038548130496,100.0,0.0
348,spread_matched,47.354384960634846,-44388.37071351642,350.0,27685.40867593588,0.6017079735769992,100.0,0.0
348,skew_only,49.84353017192903,-40580.96520677412,588.0,33182.73190660604,0.6530137186116598,100.0,0.0
348,as,41.16373159712322,-44903.69902419958,356.0,39882.32203931889,0.8848920563171682,100.0,0.0
349,fixed,39.224551482458025,-2955.5389249356253,620.0,7171.008116201203,1.741469196820721,100.0,0.0
349,spread_matched,30.11071510276699,-5421.166767898101,368.0,5711.7622455016,1.0803823442268292,100.0,0.0
349,skew_only,40.029314245937314,-1516.5134017801797,637.0,6335.841685811628,1.8564808320483959,100.0,0.0
349,as,28.94098484848088,-3695.6442794362692,390.0,5797.339427471051,1.3382856635983185,100.0,0.0
350,fixed,46.07402208403342,-6922.606319604204,578.0,5882.055602512693,0.800155730200448,100.0,0.0
350,spread_matched,44.12423909825528,-6163.012512376146,366.0,3128.8171193034564,0.4744786027839511,100.0,0.0
350,skew_only,42.77197100906153,-7508.826160801818,590.0,3320.0882220727344,0.5422369757470373,100.0,0.0
350,as,47.94427928335142,-5360.559504636749,372.0,2261.3130298224114,0.37083439127663537,100.0,0.0
351,fixed,42.84258797038293,-1978.9713727372093,571.0,1986.2953532630627,0.7175355227537434,100.0,0.0
351,spread_matched,48.70956862876123,-2716.221768080312,341.0,1722.2909951916945,0.4999655460607934,100.0,0.0
351,skew_only,39.08686551771579,-2028.3795793775864,586.0,430.15527350079856,0.17693661994096543,100.0,0.0
351,as,41.91650165507613,-2716.0866865803114,354.0,1339.140512258845,0.4413029764824213,100.0,0.0
352,fixed,47.54048715568657,-20966.506839518952,567.0,-436.1879535991812,-0.025786549100441036,100.0,0.0
352,spread_matched,31.04033168315055,-20716.146734402348,326.0,6402.822837809336,0.3357620853507376,100.0,0.0
352,skew_only,41.83714281592375,-14018.87496501358,598.0,3209.2661560228134,0.24837066432178612,100.0,0.0
352,as,30.168303747476426,-12512.63610739903,360.0,9788.767811550504,0.689669037811846,100.0,0.0
353,fixed,43.69330676430888,-19335.14626973512,594.0,52611.244115501126,1.290402623867863,100.0,0.0
353,spread_matched,63.999203049725544,-119360.58371996641,378.0,-6919.5033943388335,-0.07850631854845808,100.0,0.0
353,skew_only,48.45906518908511,-60244.42076937965,603.0,128.20913027726056,0.002256339207798655,100.0,0.0
353,as,57.71609494759672,-109774.61745519438,386.0,259.6258908285672,0.0030581325540581863,100.0,0.0
354,fixed,55.73709845336408,-3279.7320534530363,555.0,4060.5709677740165,1.0685645200488936,100.0,0.0
354,spread_matched,46.40960158200025,-5257.807282972739,354.0,3707.1470128337364,0.9241709986512721,100.0,0.0
354,skew_only,51.871185025985284,-3051.17128763162,565.0,3103.5504690155517,0.8890398559604109,100.0,0.0
354,as,45.25129115284999,-4608.481672426143,355.0,3984.994322585842,1.0750271796347575,100.0,0.0
355,fixed,54.91338193919584,-6328.522161828847,531.0,28250.81853655267,3.0484160482835376,100.0,0.0
355,spread_matched,40.69422440592768,-3090.9565891790653,324.0,17705.682651202344,3.197661023334384,100.0,0.0
355,skew_only,48.88717443256462,-6345.353463167641,543.0,21501.36815897033,2.23863243494905,100.0,0.0
355,as,35.45012129739474,-2357.2700399048144,333.0,13626.378133839755,2.6510691893947773,100.0,0.0
356,fixed,46.29562371326258,-15962.525782274084,573.0,6372.529732306162,0.37381323070881195,100.0,0.0
356,spread_matched,32.18496736055514,-31120.847455615007,360.0,-8889.989474669612,-0.42497374295156815,100.0,0.0
356,skew_only,36.27466651810875,-18333.469752959056,571.0,-1766.0420308681014,-0.11532962423916876,100.0,0.0
356,as,29.935308232921205,-25364.92336997983,368.0,-3020.111309525432,-0.1694420618828301,100.0,0.0
357,fixed,46.510347708870114,-11583.50098313358,592.0,1537.849501498584,0.13979102183263808,100.0,0.0
357,spread_matched,35.204501473533185,-14035.985802526588,345.0,-1680.1283561897367,-0.14399619108928738,100.0,0.0
357,skew_only,44.22310073931949,-8631.982420358701,616.0,3183.29371076402,0.35539920442983003,100.0,0.0
357,as,38.14886335135033,-11921.610568264952,369.0,-1512.5249750678472,-0.15729221026741314,100.0,0.0
358,fixed,52.41102913509713,-24165.950400482703,519.0,-8452.84553906391,-0.4571085112060938,100.0,0.0
358,spread_matched,56.12987140551812,-18759.037674870153,327.0,-1882.8613162552128,-0.11052881689037584,100.0,0.0
358,skew_only,50.24851957023212,-22349.0482642688,531.0,-7725.520202624466,-0.45788859918464286,100.0,0.0
358,as,46.83178049145687,-12270.616728125782,331.0,1045.9759813903866,0.08377350379285091,100.0,0.0
359,fixed,47.013827753119614,-14603.991308555409,562.0,2967.494035217474,0.20348127664027588,100.0,0.0
359,spread_matched,27.722695323507054,-11822.515648961937,345.0,13443.347096571135,0.6671656028276778,100.0,0.0
359,skew_only,42.19644364161511,-10496.035483118747,568.0,8618.183887488383,0.6513435314284729,100.0,0.0
359,as,24.838920568333883,-9721.896359434855,357.0,14139.107922084762,0.8287277918069201,100.0,0.0
360,fixed,50.65320203106611,-5657.799763243029,537.0,1241.2529429831457,0.22509722008544947,100.0,0.0
360,spread_matched,49.01734892872114,-7004.066411060063,316.0,3253.1464203765468,0.5312918860328342,100.0,0.0
360,skew_only,48.79227115025494,-4961.637241094488,555.0,723.147038820098,0.14034476598981224,100.0,0.0
360,as,40.937442958738885,-6547.521519272645,325.0,2290.081164503773,0.4092552551491395,100.0,0.0
361,fixed,43.85001107183441,-1753.9481598545801,567.0,2288.579615492784,1.2722138609543936,100.0,0.0
361,spread_matched,31.845688876204264,-1406.4312178290356,365.0,4051.3737872414945,2.191384256186183,100.0,0.0
361,skew_only,43.782092412309396,-1770.7384458237007,577.0,1659.5859646416284,0.9532474751684542,100.0,0.0
361,as,33.34850579861113,-882.6572610687081,374.0,2896.6485970080635,2.2858327014322977,100.0,0.0
362,fixed,49.63571037065955,-8441.978188539133,556.0,5953.619609917858,0.7732469030840441,100.0,0.0
362,spread_matched,47.913481599650005,-8038.221205362469,333.0,6964.54682635335,0.7539473701644165,100.0,0.0
362,skew_only,44.48067039737598,-4198.894504442598,570.0,8230.132453075243,1.3311251071685746,100.0,0.0
362,as,48.41837848379477,-6276.821669611319,351.0,7884.613898437877,0.9723307761358192,100.0,0.0
363,fixed,65.49403243044361,-7802.609291007734,620.0,-2950.3407141539856,-0.41468962742935145,100.0,0.0
363,spread_matched,55.84188306280511,-3854.001656777129,381.0,729.2580399310439,0.11988766713814449,100.0,0.0
363,skew_only,57.42600860237459,-6927.639548807476,652.0,-2323.2502523580088,-0.38155631090107256,100.0,0.0
363,as,54.32698938833257,-4060.1561736331328,389.0,-2.136945625604028,-0.00038734589170125606,100.0,0.0
364,fixed,39.82471331974657,-6121.505042852023,574.0,4357.125054184611,0.654182673847479,100.0,0.0
364,spread_matched,25.62955276628915,-6697.798418516001,351.0,8205.660160571659,0.754490758416938,100.0,0.0
364,skew_only,32.047539125492925,-4299.395092238588,576.0,5012.433042997433,0.8399848276112102,100.0,0.0
364,as,23.147378231670213,-4767.485434831244,359.0,5865.455388102205,0.7074832658689294,100.0,0.0
365,fixed,51.017595984130814,-10531.208193116363,562.0,-2447.578258334568,-0.20867891197774874,100.0,0.0
365,spread_matched,46.96179893274958,-8418.140795381143,368.0,-2330.070110672669,-0.26376423349295725,100.0,0.0
365,skew_only,51.98719807798839,-9977.498206865763,567.0,-3089.154128327748,-0.27321293282399384,100.0,0.0
365,as,41.954213328341645,-8628.8338292671,369.0,-1737.0128599890068,-0.19090243196604245,100.0,0.0
366,fixed,55.5503141215241,-1974.3714576303528,528.0,7128.285353690375,2.1542254891738546,100.0,0.0
366,spread_matched,43.000857840280354,-4301.853462062882,344.0,4013.554241545455,1.110797614041107,100.0,0.0
366,skew_only,51.370008331710444,-2013.2833813926163,549.0,5159.911444013799,1.662118267287303,100.0,0.0
366,as,41.850282866427555,-3567.4389371249754,345.0,3410.2801847438773,1.0186943939213027,100.0,0.0
367,fixed,59.68868003231433,-39395.82362261474,543.0,36896.82657342607,0.8836492782829884,100.0,0.0
367,spread_matched,37.91982441942473,-22169.747769053847,352.0,27201.786499017922,1.17735555709802,100.0,0.0
